high_school,high_school_name,zip,county,students_9_to_12,ec_own_ses_hs,ec_own_ses_se_hs,ec_parent_ses_hs,ec_parent_ses_se_hs,ec_high_own_ses_hs,ec_high_own_ses_se_hs,ec_high_parent_ses_hs,ec_high_parent_ses_se_hs,exposure_own_ses_hs,exposure_parent_ses_hs,bias_own_ses_hs,bias_parent_ses_hs,bias_high_own_ses_hs,bias_high_parent_ses_hs,clustering_hs,volunteering_rate_hs
160180000311,Lakeland Sr HS,83858,16055,834,.76256001,.039799999,.87895,.04448,.95665002,.04157,.94047999,.04462,.75295001,.88587999,-.01276,.0078199999,-.27052999,-.061629999,.45627001,.05102
160180000843,Timberlake Sr HS,83869,16055,563,.66477001,.045899998,.73554999,.0561,.86413997,.05091,.77385002,.057319999,.66017997,.70398998,-.0069599999,-.044819999,-.30893999,-.09922,.50086999,.066030003
160183000854,Lapwai Mid/HS,83540,16069,109,,,,,,,,,,,,,,,.60928661,.18336755
160186000323,Lewiston HS,83501,16069,1013,.82920003,.02822,.96212,.030990001,1.1707799,.02637,1.05002,.02949,.84323001,.95297003,.01664,-.0096000005,-.38845,-.10184,.36276999,.069920003
160190000332,Mackay Jr/Sr HS,83251,16037,58,,,,,,,,,,,,,,,.74053282,.033274524
160192000341,Madison Sr HS,83440,16065,1145,1.2831399,.032480001,1.57844,.03286,1.4830101,.02696,1.6484801,.02775,1.27914,1.55971,-.00312,-.01201,-.15938,-.056919999,.41227001,.10171
160195000347,Marsh Valley HS,83214,16005,370,1.0098701,.051600002,1.1752501,.06436,1.18305,.048950002,1.17907,.062749997,.93330997,1.11641,-.082029998,-.052700002,-.26758,-.056120001,.53745002,.10878
160198000352,Marsing HS,83639,16073,246,.66254002,.062969998,.83771998,.081409998,.8118,.06284,.90816998,.084919997,.58924001,.79859,-.1244,-.048999999,-.37771001,-.13722,.58985001,.076959997
160203000354,McCall-Donnelly HS,83638,16085,320,1.02798,.05875,.95661002,.073279999,1.30996,.052080002,1.01692,.073959999,1.05066,.91148001,.02159,-.049509998,-.24680001,-.11568,.55576003,.099579997
160207000836,Melba HS,83641,16027,271,1.05575,.064450003,1.11171,.074589998,1.2528501,.056419998,1.12852,.075180002,.98828,1.04726,-.068269998,-.061530001,-.26769999,-.077590004,.62431997,.068709999
160210000318,Eagle HS,83616,16001,2030,1.34164,.032450002,1.3485301,.034309998,1.58355,.02469,1.41347,.03087,1.35756,1.34468,.01173,-.00287,-.16646001,-.05116,.41744,.087860003
160210000372,Meridian HS,83642,16001,1809,.95306998,.034839999,.99422997,.036490001,1.2340699,.031479999,1.10344,.035560001,.98628002,1.02069,.033670001,.02592,-.25123999,-.081069998,.37316999,.086309999
160210000674,Centennial HS,83713,16001,1901,1.186,.033369999,1.1682301,.035459999,1.4657201,.027000001,1.24682,.032620002,1.2222,1.17216,.029619999,.0033499999,-.19924,-.063689999,.38112,.099140003
160210000759,Meridian Technical Charter HS,83646,16001,202,,,,,,,,,,,,,,,.64608634,.1115531
160210000802,Mountain View HS,83642,16001,2249,1.16063,.03002,1.24695,.031500001,1.4008501,.025800001,1.31101,.030060001,1.17216,1.2393301,.0098400004,-.0061499998,-.19509999,-.057840001,.36355999,.076609999
160210000804,Meridian Medical Arts Charter,83646,16001,193,,,,,,,,,,,,,,,.61662686,.13525748
160210000985,Rocky Mountain HS,83642,16001,2387,1.37379,.032559998,1.3466001,.036219999,1.51367,.025730001,1.37896,.03469,1.30985,1.3233401,-.04882,-.017580001,-.15561,-.042029999,.40562001,.0614
160210001000,Renaissance HS,83642,16001,735,,,,,,,,,,,,,,,.59006262,.12991555
160213000377,Middleton HS,83644,16027,1231,.93099999,.03906,.87032002,.044750001,1.16055,.036669999,.97227001,.045669999,.88809001,.87011999,-.048319999,-.00023000001,-.30680001,-.1174,.42778,.077420004
160219000385,Minico Sr HS,83350,16067,1026,.66053998,.03421,.75151002,.039650001,1.14258,.034929998,.94199997,.04109,.71591002,.75283998,.077339999,.00177,-.59599,-.25125,.36752,.047809999
160222000394,Moscow HS,83843,16057,755,1.0719,.040720001,1.21077,.048579998,1.38463,.035560001,1.2848901,.04552,1.12107,1.23636,.04386,.0207,-.2351,-.039250001,.46939,.096440002
160225000397,Mountain Home Sr HS,83647,16039,967,.77587003,.034790002,.98043001,.04064,1.00369,.03568,1.04663,.04126,.77958,.96829998,.00477,-.01252,-.28746,-.080899999,.40063,.095360003
160234000514,Nampa Sr HS,83686,16027,1497,.64449,.035270002,.72583997,.039859999,.93535,.036929999,.82265002,.043960001,.64506,.70515001,.00088000001,-.029340001,-.45003,-.16663,.34867001,.084289998
160234000515,Skyview HS,83686,16027,1327,.92852002,.03884,.94216001,.041409999,1.22525,.03528,1.0048701,.042070001,.93748999,.93458998,.0095699998,-.0081000002,-.30695,-.075199999,.39829001,.080509998
160234000834,Idaho Arts Charter School,83687,16027,221,,,,,,,,,,,,,,,.63721967,.083380602
160234000870,Columbia HS,83687,16027,1310,.85833001,.039689999,.87379998,.045639999,1.07631,.037919998,1.00327,.046549998,.80271,.84263003,-.069289997,-.036990002,-.34085,-.19065,.3937,.084820002
160237000736,New Plymouth HS,83655,16075,305,.92291999,.064379998,.88894999,.076880001,1.10911,.06174,.89115,.077500001,.88880998,.88533998,-.038380001,-.0040799999,-.24786,-.0065600001,.56744999,.053289998
160246000431,Notus Jr/Sr HS,83607,16027,136,,,,,,,,,,,,,,,.65028244,.049812548
160249000433,Malad Sr HS,83252,16071,283,1.12296,.058839999,.84165001,.07051,1.3270299,.05136,.90549999,.071549997,1.05112,.82031,-.068350002,-.026009999,-.26249,-.10385,.61952001,.031099999
160252000440,Orofino HS,83544,16035,240,.61813003,.04972,.64837003,.062430002,.87579,.056639999,.64806998,.065339997,.64675999,.61492997,.044270001,-.05438,-.35411999,-.0539,.52427,.058669999
160252000445,Timberline HS,83544,16035,64,,,,,,,,,,,,,,,.65613395,.038188182
160255000451,Parma HS,83660,16027,339,.86110002,.05931,.77872002,.070459999,1.11281,.056060001,.84807998,.074790001,.82776999,.77569997,-.040270001,-.0038999999,-.34435999,-.093309999,.53601003,.077200003
160258000454,Payette HS,83661,16075,447,.74418002,.04755,.74554998,.055179998,1.04489,.048390001,.82305002,.057069998,.76454002,.76599002,.02664,.026690001,-.36669001,-.074490003,.45383,.04067
160264000472,Highland HS,83201,16005,1609,1.15043,.03531,1.25858,.03836,1.41041,.028620001,1.35058,.03387,1.11475,1.23325,-.032000002,-.020540001,-.26523,-.095140003,.38729,.078570001
160264000478,Pocatello HS,83204,16005,999,.67864001,.034389999,.85993999,.039489999,1.12113,.034499999,.98321003,.040169999,.75116003,.88854003,.096539997,.032189999,-.49252999,-.10654,.34992999,.10201
160264000646,Century HS,83204,16005,1284,1.08831,.041689999,1.1442699,.048140001,1.3762,.035489999,1.22376,.045839999,1.13664,1.17503,.042520002,.026179999,-.21076,-.041469999,.3813,.092009999
160267000488,Post Falls HS,83877,16055,1546,.75037003,.03111,.88279003,.034290001,1.00219,.032590002,.94590002,.03503,.74974,.89644003,-.00083999999,.01522,-.33671999,-.05517,.35292,.05565
160270000495,Potlatch Jr/Sr HS,83855,16057,125,.68206,.077950001,,,.79768997,.080569997,,,.65766001,,-.037110001,,-.21292999,,.66567999,.054620001
160279000429,Ririe Jr/Sr HS,83443,16051,251,1.12964,.071790002,.99150002,.086730003,1.3456,.060770001,1.02542,.083789997,1.06664,.94687003,-.05906,-.047139999,-.26153001,-.082950003,.62287998,.039500002
160285000504,Salmon Jr/Sr HS,83467,16059,261,.75906998,.050719999,.69108999,.057039998,.97952998,.051380001,.71856999,.059020001,.80015999,.66030002,.051350001,-.04662,-.22417,-.088249996,.54079002,.075609997
160291000510,Shelley Sr HS,83274,16011,659,1.17726,.044119999,1.12119,.050700001,1.45286,.034150001,1.20016,.048760001,1.15323,1.12761,-.02083,.00569,-.25982001,-.064340003,.48012999,.043200001
160294000851,Shoshone HS,83352,16063,142,.84838998,.082740001,,,.95691001,.08433,,,.80300999,,-.056499999,,-.19165,,.62462997,.07858
160297000521,Snake River HS,83221,16011,550,1.09614,.04544,1.08165,.058200002,1.35996,.041250002,1.13457,.055890001,1.0767,1.0292701,-.01805,-.050900001,-.26308,-.1023,.49945,.0526
160300000526,Soda Springs HS,83276,16029,248,1.16222,.058770001,1.20732,.07051,1.32235,.053180002,1.26407,.066339999,1.10703,1.20681,-.049849998,-.00042,-.19451,-.04744,.61126,.046500001
160306000532,St Maries HS,83861,16009,290,.60593998,.048160002,.56671,.049010001,.78197002,.050099999,.62340999,.052080002,.59524,.60575002,-.017969999,.064460002,-.31369999,-.02915,.54791999,.096989997
160309000538,Sugar-Salem HS,83448,16065,527,1.34147,.045260001,1.37581,.055769999,1.4186,.039790001,1.43313,.052280001,1.21517,1.34984,-.10394,-.019239999,-.16741,-.061700001,.54671001,.08179
160318000543,Teton HS,83422,16081,502,1.0636801,.05037,.76324999,.05669,1.28751,.043469999,.87813002,.060509998,1.01723,.82669997,-.04566,.076750003,-.26569,-.062210001,.50560999,.063270003
160324000555,Twin Falls HS,83301,16083,1192,.89884001,.034710001,1.01133,.037149999,1.27929,.030950001,1.11336,.035950001,.95463002,1.00411,.05844,-.0071899998,-.34009001,-.1088,.35400999,.068279997
160324000998,Canyon Ridge HS,83301,16083,1286,.83323002,.0484,.81576997,.056150001,1.0334001,.047359999,.96048999,.057229999,.80180001,.81079,-.0392,-.0061400002,-.28885001,-.18463001,.4515,.05181
160327000558,Valley School,83335,16053,174,.96019,.081500001,,,1.1427,.078910001,,,.90474999,,-.061280001,,-.26300001,,.61110997,.057319999
160330000565,Wallace Jr/Sr HS,83873,16079,150,.80930001,.080109999,,,.97842002,.084480003,,,.79718,,-.0152,,-.22735,,.64709002,.09448
160333000568,Weiser HS,83672,16087,484,.65893,.042380001,.65613002,.052069999,.95529997,.043919999,.78119999,.055720001,.67010999,.65774,.01668,.00245,-.42559001,-.1877,.50068003,.051819999
160336000271,Wendell HS,83355,16047,302,1.04599,.063469999,.80281001,.075499997,1.17773,.061319999,.92234999,.074809998,1.00885,.76284999,-.036809999,-.052379999,-.16739,-.20908999,.53825003,.058340002
160340000281,West Jefferson HS,83450,16051,216,1.07376,.074040003,,,1.25258,.069059998,,,.98839998,,-.08636,,-.26728001,,.64947999,.05102
160342000388,West Side Sr HS,83232,16041,201,1.23139,.076609999,,,1.36134,.06842,,,1.13808,,-.081979997,,-.19617,,.65599,.04067
160348000530,Wilder HS,83676,16027,121,,,,,,,,,,,,,,,.59525263,.11564177
170000105115,River Ridge HS,61041,17085,142,1.22193,.077409998,,,1.38017,.070929997,,,1.169,,-.045279998,,-.18064,,.68371999,.06067
170000205087,Casey-Westfield Jr/Sr HS,62420,17023,268,.97377002,.052510001,.86041999,.05852,1.2877001,.04809,.91806,.06036,.97737002,.83814001,.0036800001,-.02657,-.31751999,-.095349997,.58888,.036529999
170000305119,Blue Ridge HS,61842,17039,228,1.35603,.07942,,,1.5113,.070629999,,,1.29834,,-.044429999,,-.16402,,.61773002,.066359997
170000403010,Norris City-Omaha-Enfield HS,62869,17193,208,.94243002,.075539999,1.03622,.091080002,1.14451,.07096,1.04493,.088780001,.89873999,.99063998,-.048599999,-.046009999,-.27346,-.0548,.59966999,.064709999
170000505126,Prairie Central HS,61739,17105,563,1.03961,.045200001,1.14588,.049570002,1.35173,.038789999,1.25861,.046689998,1.0464799,1.14275,.0065700002,-.0027399999,-.29168999,-.10138,.51244998,.052069999
170000705083,Eastland Jr/Sr HS,61046,17015,202,1.23388,.066040002,.86645001,.081579998,1.4157701,.05824,.90745002,.083180003,1.20511,.91400999,-.023870001,.05204,-.17479999,.0071700001,.63525999,.048889998
170001405224,Goreville HS,62939,17087,190,1.00504,.072269998,.89420003,.088100001,1.1994801,.067290001,.89958,.090750001,.97860003,.87620002,-.02702,-.020540001,-.22571,-.02668,.6275,.056030001
170004100254,Gcms HS,60936,17053,312,1.1383801,.057190001,1.0218,.064779997,1.416,.04871,1.10223,.06222,1.11146,1.00598,-.024219999,-.015729999,-.27399999,-.095679998,.62937999,.048119999
170004405230,Farmington Central HS,61531,17057,445,1.09206,.0495,.91399002,.05545,1.3446701,.04442,.95065999,.056919999,1.08494,.92172998,-.0065600001,.0083999997,-.23939,-.031380001,.57788998,.058389999
170004505236,Gallatin HS,62954,17059,205,.82562,.068970002,,,1.04645,.068020001,,,.76981002,,-.072509997,,-.35936999,,.60084999,.13472
170009205255,Georgetown-Ridge Farm HS,61846,17183,289,.79241002,.055459999,.78332001,.06442,1.0709,.055229999,.86136001,.069080003,.76835001,.78766,-.031319998,.00551,-.39377999,-.093570001,.51978999,.054409999
170009904506,University HS,61790,17113,612,1.72621,.044569999,1.63702,.0469,1.84571,.023770001,1.6560301,.041930001,1.70621,1.65244,-.01172,.0093299998,-.081759997,-.00217,.57779002,.085720003
170010004505,University Of Illinois HS,61801,17019,241,,,,,,,,,,,,,,,.71808678,.14894463
170010105114,Il Mathematics & Science Academy,60506,17089,627,,,1.5819499,.053029999,,,1.5652,.05356,,1.56611,,-.01011,,.00057999999,.60319,.09725
170010205345,Brussels HS,62013,17013,64,,,,,,,,,,,,,,,.78582793,.092139766
170010505357,A-C Central HS,62612,17017,141,1.12292,.078469999,,,1.35411,.071829997,,,1.13535,,.01095,,-.19268,,.66298997,.091779999
170010605361,Heritage HS,61816,17019,167,1.16406,.085550003,,,1.33386,.077119999,,,1.1704201,,.0054299999,,-.13965,,.65941,.044980001
170010905366,Ridgeview HS,61728,17113,167,1.20495,.074249998,1.09998,.088799998,1.4390301,.06202,1.13744,.08698,1.20819,1.05103,.0026799999,-.046569999,-.19107001,-.082209997,.62334001,.04219
170011005370,North Chicago Community HS,60064,17097,741,.61041999,.042199999,.61589998,.070840001,.84701997,.046009999,.68225998,.079620004,.59043998,.59227002,-.033840001,-.039900001,-.43456,-.15194,.44411999,.02747
170011305387,Illini Central HS,62664,17125,193,1.03528,.062029999,.75041002,.066950001,1.29141,.055640001,.81975001,.070129998,1.04829,.79908001,.01241,.060899999,-.23192,-.025869999,.58832002,.10784
170011405391,South Central HS,62838,17051,197,.91878003,.066950001,.80734003,.077739999,1.14046,.06481,.91184998,.081009999,.90754002,.85073,-.01238,.051010001,-.25665,-.071840003,.62542999,.04047
170011505395,Henry-Senachwine HS,61537,17123,178,1.04515,.070529997,1.12185,.080729999,1.33421,.0605,1.15381,.078500003,1.0790401,1.09271,.031410001,-.02668,-.23648,-.055920001,.63305002,.12204
170012200702,Shiloh HS,61932,17045,103,,,,,,,,,,,,,,,.71331811,.04616617
170012300873,Meridian HS,62544,17115,263,1.17228,.054469999,.98430002,.063000001,1.41962,.048209999,1.02846,.064340003,1.1836801,.99681002,.0096399998,.01255,-.19933,-.031739999,.57524002,.060230002
170012501425,Bureau Valley HS,61338,17011,351,1.1829,.05136,1.1602401,.058959998,1.41907,.043090001,1.17448,.057629999,1.14937,1.0677,-.029170001,-.086669996,-.23466,-.10001,.57942998,.049660001
170012601479,Midland HS,61375,17123,207,1.14002,.063069999,.94160998,.074819997,1.36914,.056150001,1.01438,.077930003,1.11163,.95678997,-.02554,.015860001,-.23164999,-.06019,.59551001,.071350001
170015302517,Lewistown Jr/Sr HS,61542,17057,207,.89687002,.070260003,,,1.12005,.06532,,,.8818,,-.01709,,-.27017999,,.65864003,.093290001
170017602389,Cowden-Herrick Jr/Sr HS,62422,17173,111,.77491999,.076899998,,,.96061999,.080880001,,,.75041997,,-.032650001,,-.28011,,.65257001,.10392
170022304221,Okaw Valley HS,61914,17139,169,1.25928,.081979997,.98135,.098420002,1.3774,.074780002,.98834997,.095289998,1.1916,.96534997,-.0568,-.016580001,-.15593,-.02382,.67996001,.080470003
170031004970,West Carroll HS,61074,17015,340,.88094002,.0506,.82520998,.06222,1.09185,.049169999,.85672998,.062350001,.81910998,.78328001,-.075479999,-.053539999,-.33298001,-.093780003,.57981998,.046549998
170031405701,West Prairie HS,61475,17109,164,1.12585,.068740003,.89928001,.076549999,1.3502001,.059130002,.92839998,.076590002,1.1057,.86637002,-.018230001,-.03799,-.22113,-.071599998,.61758,.070299998
170031905597,West Central HS,61418,17071,241,1.14478,.061149999,.69519001,.0682,1.30496,.052689999,.69594997,.06983,1.03035,.68351001,-.11105,-.01708,-.26651001,-.01819,.63676,.07886
170032005601,Monmouth-Roseville HS,61462,17187,530,.76418,.051729999,.78586,.055890001,1.10826,.049389999,.88211,.057360001,.74414003,.7367,-.026930001,-.066739999,-.48931,-.19738001,.53134,.077509999
170032105608,United HS,61462,17187,258,1.15136,.071390003,.77346998,.078290001,1.33901,.064230002,.84719998,.081260003,1.12501,.76749998,-.02342,-.0077800001,-.19022,-.10385,.63089001,.058639999
170032405625,Sangamon Valley HS,62551,17115,225,1.03115,.067199998,1.10625,.074409999,1.1606801,.063639998,1.16564,.07271,.96526003,1.0847,-.06825,-.019859999,-.20245001,-.074610002,.66056001,.038910002
170032605634,El Paso-Gridley HS,61738,17203,356,1.24438,.066440001,1.21208,.078340001,1.4209,.058260001,1.27526,.07474,1.21947,1.22171,-.02042,.0078800004,-.16518,-.04383,.59325999,.038849998
170033205812,Rushville-Industry HS,62681,17169,341,,,,,,,,,,,,,,,.54243743,.040602144
170138205940,Thompsonville HS,62890,17055,101,,,,,,,,,,,,,,,.69120038,.044048049
170138405922,Illini West HS,62321,17067,332,1.17817,.054400001,.80418003,.057020001,1.39544,.043979999,.83699,.05906,1.10361,.78009999,-.067560002,-.03087,-.26444,-.072920002,.60162002,.15373001
170139706061,Paris Cooperative HS,61944,17045,581,.90256,.069789998,.78428,.08055,1.19918,.062449999,.83925003,.085960001,.85881001,.78267002,-.050949998,-.0020600001,-.39634001,-.072300002,.59328002,.05601
170140306148,North Mac HS,62690,17117,429,1.07656,.072120003,.97346997,.087750003,1.17889,.067189999,1.03967,.089649998,.95067,.94173998,-.13242,-.033690002,-.24006,-.10398,.62097001,.052590001
170141602790,Milford HS Campus,60953,17075,190,1.14289,.078380004,1.0130301,.094240002,1.33586,.067680001,1.07342,.092749998,1.0997699,.98079002,-.039209999,-.032880001,-.21467,-.094449997,.65627003,.054880001
170142206373,Woodlawn HS,62898,17081,163,.94498998,.076410003,,,1.07013,.074309997,,,.86106998,,-.097450003,,-.24278,,.64415002,.036520001
170330000017,Alden-Hebron HS,60034,17111,112,,,,,,,,,,,,,,,.66416186,.040512498
170351000034,Altamont HS,62411,17049,224,1.01257,.05951,1.01491,.068360001,1.25734,.055059999,1.08959,.068510003,.95820999,.98475999,-.056729998,-.030610001,-.31218001,-.10645,.59065002,.094290003
170360000035,Alton HS,62002,17119,2007,.65872997,.02416,.82521999,.03098,1.26805,.024569999,1.0395,.03201,.79386997,.90038002,.17023,.08348,-.59732002,-.15451001,.37448001,.052390002
170369000060,Amboy HS,61310,17103,216,1.23353,.058970001,1.0836999,.067000002,1.43975,.048939999,1.10315,.064709999,1.2003,.99944001,-.02768,-.084310003,-.19949,-.10377,.60668999,.035500001
170378000067,Anna-Jonesboro HS,62906,17181,510,.76599002,.042750001,.77385002,.051309999,1.17389,.042059999,.86508,.054030001,.79079998,.76366001,.031369999,-.01335,-.48442999,-.13282,.50041997,.05531
170381000069,Annawan HS,61234,17073,108,,,,,,,,,,,,,,,.73049825,.067764945
170387000075,Antioch Comm HS,60002,17097,1327,1.3062,.03249,1.43169,.033349998,1.59277,.024019999,1.4926,.03108,1.37473,1.44278,.049849998,.0076899999,-.15861,-.034529999,.44348001,.076930001
170387005622,Lakes Community HS,60046,17097,1359,1.46172,.0308,1.61006,.032820001,1.61806,.022159999,1.63975,.02894,1.4444,1.6072201,-.01199,-.00177,-.12023,-.02024,.44521999,.071970001
170396000083,Arcola HS,61910,17041,224,1.0159301,.074610002,,,1.35392,.062660001,,,.98246998,,-.034060001,,-.37808001,,.62759,.02884
170399000085,Argenta-Oreana HS,62501,17115,284,1.07784,.054389998,1.04775,.064970002,1.34383,.04998,1.10297,.064110003,1.0550801,1.03435,-.021570001,-.01295,-.27366999,-.066349998,.56787997,.064460002
170402000088,Argo Community HS,60501,17031,1909,1.1420701,.03193,.82315999,.041730002,1.4007699,.026389999,.90614003,.043790001,1.11104,.78715003,-.027930001,-.04575,-.26076999,-.15117,.38174999,.030160001
