college,college_name,zip,county,mean_students_per_cohort,ec_own_ses_college,ec_own_ses_se_college,ec_parent_ses_college,ec_parent_ses_se_college,ec_high_own_ses_college,ec_high_own_ses_se_college,ec_high_parent_ses_college,ec_high_parent_ses_se_college,exposure_own_ses_college,exposure_parent_ses_college,bias_own_ses_college,bias_parent_ses_college,bias_high_own_ses_college,bias_high_parent_ses_college,clustering_college,support_ratio_college,volunteering_rate_college
247300,Kansas City Art Institute,64111,29095,102.5,1.63045,.054409999,1.33465,.069750004,1.71232,.036740001,1.3096,.06129,1.57546,1.20511,-.034899998,-.10749,-.08687,-.0867,.45611,1,.1185
247900,Lincoln University,65101,29051,529,1.2943701,.032960001,.66499001,.043340001,1.46039,.02648,.75098002,.047979999,1.25574,.68172002,-.03076,.02454,-.16298001,-.10159,.33276999,.99554998,.054439999
248000,Lindenwood University,63301,29183,616.6666666666666,1.70082,.026280001,1.31244,.030479999,1.79356,.01595,1.38197,.02696,1.67474,1.3032399,-.01557,-.0070600002,-.070950001,-.06041,.24162,.98922002,.079099998
248200,Maryville University of Saint Louis,63141,29189,256,1.75554,.036520001,1.3882,.044840001,1.84272,.02228,1.38985,.040320002,1.74182,1.35392,-.0078699999,-.025319999,-.057920001,-.02654,.31856999,.99317002,.05443
248400,Metropolitan Community College-Kansas City,64111,29095,3526.666666666667,1.3398499,.03743,.92076999,.039620001,1.58647,.025010001,1.03677,.03895,1.40055,.93366998,.043340001,.01381,-.13275,-.11043,.19254,.90474999,.085699998
248500,Midwestern Baptist Theological Seminary,64118,29047,,,,,,,,,,,,,,,,.61633867,.99240416,.068314463
248600,Mineral Area College,63601,29187,610.3333333333334,1.25949,.028550001,.65860999,.031399999,1.4431,.022190001,.71276999,.033149999,1.24367,.63371003,-.01272,-.039299998,-.16034999,-.12476,.27785,.99418002,.12503999
248800,Missouri Southern State University,64801,29097,892.6666666666666,1.48999,.025590001,.95753002,.028580001,1.64732,.018169999,1.01715,.02806,1.46018,.91684002,-.02042,-.044380002,-.12816,-.1094,.23205,.98962998,.072829999
248900,Missouri Valley College,65340,29195,243.5,1.5236,.038520001,1.01536,.051240001,1.63463,.02987,1.0410399,.051259998,1.47998,.97311997,-.029479999,-.043409999,-.1045,-.069789998,.39071,.99997002,.058180001
249000,Missouri Western State University,64507,29021,1011.666666666667,1.56473,.02421,.97099,.02837,1.72629,.01431,1.03953,.027179999,1.5527101,.97785002,-.0077399998,.0070199999,-.11179,-.063069999,.24965,.99453998,.080009997
249100,Moberly Area Community College,65270,29175,620.6666666666666,1.26434,.030449999,.65706003,.032170001,1.46009,.023639999,.73123002,.034790002,1.26931,.68137002,.00392,.03568,-.1503,-.073179998,.27601999,.98071003,.082790002
249500,Truman State University,63501,29001,1276.666666666667,1.72163,.01781,1.33211,.022399999,1.82631,.01088,1.38471,.02022,1.70974,1.34025,-.0069499998,.0060800002,-.068180002,-.03317,.25055999,.99778998,.10131
249600,Northwest Missouri State University,64468,29147,1039.666666666667,1.69529,.01887,1.11212,.022609999,1.7970999,.01101,1.21469,.020919999,1.6731499,1.12805,-.01323,.01413,-.074079998,-.076800004,.25595999,.99766999,.069580004
249900,Rockhurst University,64110,29095,250,1.76065,.03582,1.41933,.040750001,1.86553,.01811,1.44775,.03613,1.74394,1.36883,-.0095800003,-.03689,-.06972,-.05765,.40968999,.99884999,.069389999
250000,College of the Ozarks,65726,29213,218.5,1.52021,.029610001,.95484,.034910001,1.60469,.02334,1.0025899,.03475,1.48624,.92593998,-.022849999,-.03121,-.079690002,-.082780004,.34071001,1,.063600004
250100,Southeast Missouri State University,63701,29031,1429,1.56836,.01756,.99471003,.02062,1.74684,.01068,1.15291,.01918,1.58455,1.0362,.01022,.04005,-.10242,-.11263,.24207,.99597001,.095660001
250200,Southwest Baptist University,65613,29167,447,1.58792,.037069999,1.1490999,.03999,1.7406,.022940001,1.1950999,.03737,1.57967,1.0772001,-.0052200002,-.066739999,-.10188,-.10945,.33206999,.99800003,.05971
250300,Missouri State University-Springfield,65897,29077,2487,1.64783,.01615,1.1469899,.01726,1.78783,.0084899999,1.25775,.0152,1.6413701,1.15706,-.0039400002,.0087000001,-.089230001,-.087020002,.21128,.99102998,.097220004
250400,University of Health Sciences and Pharmacy in St. Louis,63110,29510,137.5,1.69916,.036850002,1.22277,.050480001,1.8229899,.024189999,1.21847,.04967,1.68045,1.20073,-.01113,-.01835,-.084820002,-.01477,.52016997,.99947,.046939999
250600,Saint Louis University,63103,29510,1302.333333333333,1.63879,.024390001,1.52596,.02579,1.8580199,.01052,1.579,.01856,1.73788,1.49993,.057020001,-.017349999,-.069130003,-.05271,.25325,.99729002,.085639998
251200,Stephens College,65215,29019,100,1.7091399,.04236,1.2290699,.066699997,1.79434,.028419999,1.26353,.056650002,1.68679,1.20585,-.01325,-.01926,-.063759997,-.047839999,.46430001,.99997997,.14188001
251400,North Central Missouri College,64683,29079,170.5,1.54119,.03853,.65665001,.045740001,1.65153,.029789999,.71043998,.04874,1.49042,.64161998,-.034060001,-.023429999,-.10809,-.10725,.32644001,.99495,.075209998
251600,University of Missouri-Columbia,65211,29019,6576.666666666667,1.7226,.01421,1.36101,.01483,1.87916,.00562,1.51177,.01123,1.76375,1.4047,.023329999,.031099999,-.065439999,-.076229997,.19238999,.9928,.075999998
251700,Missouri University of Science and Technology,65409,29161,6576.666666666667,1.64885,.022770001,1.2898,.028200001,1.75055,.01578,1.3156199,.026149999,1.62301,1.2419,-.01592,-.038570002,-.07858,-.059360001,.29355001,.99498999,.058049999
251800,University of Missouri-Kansas City,64110,29095,6576.666666666667,1.52464,.030400001,1.16906,.035519999,1.76879,.016930001,1.32732,.03091,1.61317,1.18218,.054880001,.0111,-.09646,-.12277,.22942001,.96355999,.088579997
251900,University of Missouri-St Louis,63121,29189,6576.666666666667,1.54814,.033939999,1.11483,.041409999,1.7313499,.02189,1.25386,.038339999,1.59798,1.14308,.03119,.02471,-.083460003,-.096919999,.21777999,.93671,.090149999
252000,Washington University in St Louis,63130,29189,1405.666666666667,1.83298,.01694,1.63342,.02077,1.90237,.00765,1.68133,.01616,1.8421,1.65855,.00495,.01515,-.03272,-.01374,.23638,.99948001,.11054
252100,Webster University,63119,29189,432.6666666666667,1.73905,.035069998,1.33945,.043049999,1.8169399,.021500001,1.36283,.038260002,1.70328,1.30742,-.021,-.024499999,-.06673,-.042380001,.30561,.99181998,.16554999
252300,Westminster College,65251,29027,159,1.4632,.042709999,1.16494,.058729999,1.55084,.036800001,1.17668,.056469999,1.40984,1.10019,-.03785,-.058850002,-.10001,-.069519997,.46590999,1,.068439998
252400,William Jewell College,64068,29047,263.6666666666667,1.78654,.03703,1.34232,.045189999,1.8690799,.019470001,1.38757,.04067,1.75262,1.3116699,-.01935,-.023360001,-.06645,-.057870001,.45892,.99906999,.10166
252500,William Woods University,65251,29027,153.3333333333333,1.70418,.03717,1.19986,.052129999,1.7645299,.02579,1.2289701,.04871,1.65258,1.17782,-.03122,-.01871,-.067740001,-.043430001,.42996001,1,.077040002
252600,Carroll College,59625,30049,273.5,1.5366,.03404,1.37025,.04183,1.69175,.026699999,1.39008,.039889999,1.48735,1.36149,-.03311,-.0064300001,-.13742,-.021,.37380999,.99961001,.07711
252800,Miles Community College,59301,30017,107.3333333333333,1.33578,.066040002,1.03315,.082879998,1.428,.055039998,1.05347,.080580004,1.34136,1.03699,.00416,.0037100001,-.06459,-.015900001,.43909001,.99813998,.042619999
252900,Dawson Community College,59330,30021,120.3333333333333,1.4153,.076180004,1.13673,.092419997,1.46333,.06244,1.10929,.088930003,1.32311,1.0737,-.069679998,-.058699999,-.10598,-.03314,.44220001,.99418002,.053240001
253000,Montana State University Billings,59101,30111,744.6666666666666,1.37146,.03049,1.08459,.034820002,1.5559,.021849999,1.12257,.03314,1.38074,1.06446,.0067199999,-.01891,-.12685999,-.054590002,.21354,.98504001,.064089999
253100,Montana Technological University,59701,30093,337,1.23463,.03475,.99273002,.043030001,1.48327,.03035,1.05545,.0425,1.26534,1.0135601,.02427,.02055,-.17223001,-.041329999,.32879001,.99611002,.04157
253200,Montana State University,59717,30031,1964,1.51987,.01698,1.2588201,.02053,1.64582,.01257,1.32718,.018929999,1.49375,1.28978,-.01749,.024010001,-.1018,-.028999999,.18732999,.98799002,.076360002
253300,Montana State University-Northern,59501,30041,232.3333333333333,1.19635,.04496,.95726001,.05308,1.30204,.040279999,1.00483,.05477,1.13782,.92359,-.051440001,-.036449999,-.14432,-.087949999,.36445999,.99684,.046769999
253400,Rocky Mountain College,59102,30111,133.6666666666667,1.4526,.044849999,1.15661,.055070002,1.6099401,.03503,1.15205,.053709999,1.4505301,1.18756,-.0014299999,.026070001,-.1099,.02991,.39006999,.99987,.063199997
253600,The University of Montana,59812,30063,2043,1.34821,.01981,1.13719,.02407,1.56138,.01471,1.24561,.021919999,1.36578,1.1637599,.01287,.022840001,-.14320999,-.070330001,.19422001,.98480999,.091679998
253700,The University of Montana-Western,59725,30001,197.3333333333333,1.26133,.040210001,1.08639,.050030001,1.35852,.036880001,1.09698,.049079999,1.19195,1.06516,-.05821,-.019929999,-.13974001,-.02987,.34441999,.99764001,.04273
253900,Chadron State College,69337,31045,363.6666666666667,1.52538,.03087,1.06813,.037020002,1.64518,.02534,1.09937,.037870001,1.51329,1.05934,-.0079899998,-.0082999999,-.087159999,-.037780002,.31588,.99826998,.070370004
254000,College of Saint Mary,68106,31055,,,,1.20391,.088710003,,,1.32392,.079360001,,1.15216,,-.044909999,,-.14907999,.39714,.98304999,.057130001
254100,Concordia University-Nebraska,68434,31159,262.3333333333333,1.6723,.034779999,1.31961,.037319999,1.7649601,.0231,1.3338,.036260001,1.64534,1.31541,-.016380001,-.0031900001,-.072700001,-.01398,.38093999,.99931997,.077869996
254200,Creighton University,68178,31055,728,1.78341,.02093,1.5272501,.026319999,1.86255,.01161,1.56101,.022469999,1.7627,1.52505,-.01175,-.00144,-.056650002,-.02358,.29565999,.99997997,.077890001
254400,Doane University,68333,31151,263.3333333333333,1.71111,.03118,1.27425,.040600002,1.7824301,.02114,1.2669899,.0381,1.66503,1.25103,-.02767,-.01856,-.07051,-.01275,.42978999,.99906999,.06425
254800,Hastings College,68901,31001,225.6666666666667,1.68457,.036880001,1.1779,.043749999,1.7818,.0219,1.2473201,.039220002,1.6428601,1.1659,-.02538,-.0103,-.084569998,-.069839999,.35877001,.99923998,.05401
255100,University of Nebraska at Kearney,68849,31019,5828.666666666667,1.7006299,.01898,1.1293401,.02544,1.78548,.01219,1.19672,.02372,1.65689,1.1395299,-.0264,.0089400001,-.077610001,-.050190002,.21913999,.99699998,.05666
255300,Midland University,68025,31053,196,1.67486,.03221,1.21358,.046349999,1.74686,.02389,1.23757,.044520002,1.60368,1.19765,-.04439,-.0133,-.08929,-.033330001,.40886,.99849999,.041700002
255400,University of Nebraska at Omaha,68182,31055,5828.666666666667,1.57086,.021090001,1.2436399,.023669999,1.78157,.01168,1.38193,.02042,1.62439,1.27983,.032949999,.028279999,-.096770003,-.079769999,.18540999,.97830999,.07164
255500,Nebraska Wesleyan University,68504,31109,327.3333333333333,1.72471,.02935,1.34789,.038320001,1.83253,.018829999,1.3901401,.036049999,1.70687,1.33029,-.01045,-.01323,-.073619999,-.044989999,.35157999,.99971998,.073940001
255700,Mid-Plains Community College,69101,31111,472.3333333333333,1.23581,.047430001,.93479002,.056529999,1.4282399,.03957,.98741001,.055989999,1.2084399,.87788999,-.02266,-.06481,-.18189,-.12475,.29115999,.99008,.053100001
255900,Peru State College,68421,31127,160.3333333333333,1.60007,.04126,1.0829999,.05356,1.71562,.028759999,1.1209,.051240001,1.54205,1.03933,-.037620001,-.042020001,-.11255,-.078479998,.38784999,.99924999,.048349999
256000,Western Nebraska Community College,69361,31157,353.1666666666667,1.10334,.042070001,.86725003,.049679998,1.3251899,.036200002,.91781998,.051819999,1.12463,.86579001,.018929999,-.00168,-.17833,-.060090002,.30133,.99384999,.10426
256300,Union College,68506,31109,,1.6619,.045279998,1.40211,.056930002,1.7243,.032469999,1.4285901,.05195,1.61586,1.33204,-.028489999,-.052609999,-.067110002,-.072480001,.46144,.99937999,.10012
256500,University of Nebraska-Lincoln,68588,31109,5828.666666666667,1.72303,.01379,1.36095,.01472,1.84092,.0066200001,1.4464,.01267,1.70941,1.36559,-.0079699997,.0034,-.07694,-.05917,.19017,.99498999,.073370002
256596,Nebraska College of Technical Agriculture,69025,31063,,1.4399,.056120001,.85870999,.070430003,1.46451,.05167,.86216003,.072360002,1.3632801,.89134997,-.056200001,.03661,-.074259996,.032740001,.52394998,.99821001,.089579999
256600,Wayne State College,68787,31179,466,1.67187,.02619,1.06591,.031230001,1.77297,.016030001,1.11095,.029850001,1.64211,1.06759,-.01812,.00157,-.079690002,-.040619999,.2483,.99660999,.053630002
256700,York College,68467,31185,,1.63094,.055009998,1.28606,.073820002,1.71332,.03906,1.31022,.067120001,1.55059,1.27923,-.051819999,-.0053400001,-.10495,-.02423,.55491,1,.044810001
256800,University of Nevada-Reno,89557,32031,1480.666666666667,1.60677,.01646,1.3654799,.020540001,1.70693,.01095,1.4746,.017109999,1.5656,1.4105901,-.0263,.03198,-.090269998,-.04538,.20067,.98584998,.071539998
256900,University of Nevada-Las Vegas,89154,32003,2124,1.46589,.019619999,1.25499,.02458,1.6644599,.01259,1.37229,.020579999,1.4638,1.24465,-.0014299999,-.0082999999,-.13708,-.10255,.1864,.96586001,.051120002
257200,Colby-Sawyer College,3257,33013,206.3333333333333,1.7003599,.03026,1.41114,.044289999,1.7963001,.02062,1.44609,.039269999,1.6954401,1.36445,-.0029,-.03421,-.05948,-.059829999,.38058001,.99774998,.074639998
257300,Dartmouth College,3755,33009,996,1.8257,.016720001,1.53976,.02486,1.89091,.0088099996,1.61339,.020740001,1.83227,1.59389,.0035900001,.03396,-.03201,-.01224,.27959999,1,.091770001
257500,Franklin Pierce University,3461,33005,418,1.74781,.03122,1.41204,.044119999,1.79259,.020679999,1.4285901,.040770002,1.71138,1.3785,-.021290001,-.024329999,-.047449999,-.036339998,.36967,.99892002,.05006
257900,New England College,3242,33013,182.3333333333333,1.61254,.043889999,1.24422,.057119999,1.71956,.032439999,1.2681201,.051890001,1.60156,1.2107,-.0068600001,-.02768,-.073679999,-.047430001,.42636999,.99812001,.055690002
258100,NHTI-Concord's Community College,3301,33013,600.6666666666666,1.36069,.032609999,1.09286,.037409998,1.52529,.02593,1.1643,.03602,1.37848,1.13149,.0129,.034139998,-.1065,-.028999999,.22834,.95841998,.057659999
258200,Manchester Community College,3102,33011,481.6666666666667,1.1656899,.063299999,1.04404,.078319997,1.34773,.05088,1.13527,.074809998,1.27992,1.09872,.089249998,.049770001,-.052979998,-.033270001,.23191001,.88314998,.05627
258300,Great Bay Community College,3801,33015,,1.25519,.055440001,1.11759,.067450002,1.3789999,.045529999,1.13755,.063239999,1.28861,1.11747,.025939999,-.00011,-.070139997,-.017969999,.23159,.91363001,.053860001
258600,Rivier University,3060,33011,,1.6351,.051339999,1.47271,.055089999,1.7786,.02816,1.46433,.048390001,1.66236,1.4263099,.0164,-.032529999,-.069930002,-.026660001,.38572001,.99417001,.050779998
258700,Saint Anselm College,3102,33011,459,1.79651,.021190001,1.52527,.036520001,1.8615,.01559,1.56257,.032749999,1.804,1.52658,.0041499999,.00085000001,-.03187,-.02358,.34946999,.99830002,.04496
258900,University of New Hampshire-Main Campus,3824,33017,2608,1.77739,.01315,1.4668,.01739,1.83859,.00752,1.5054899,.01537,1.7695,1.47873,-.00446,.0080700004,-.039050002,-.01809,.17457999,.9928,.078259997
258901,University of New Hampshire at Manchester,3101,33011,,,,,,,,,,,,,,,,.27000418,.8758986,.10574249
259000,Keene State College,3435,33005,935.3333333333334,1.73111,.018959999,1.42708,.02754,1.79624,.01249,1.4630899,.024809999,1.7214299,1.4390399,-.00563,.0083100004,-.04346,-.01671,.23192,.99629003,.077940002
259100,Plymouth State University,3264,33009,765,1.69196,.02135,1.3284,.02813,1.7529401,.01485,1.3779,.026319999,1.67191,1.32532,-.012,-.00232,-.048470002,-.039670002,.22996999,.99568999,.060219999
259600,Atlantic Cape Community College,8330,34001,937,1.03369,.026860001,.91657001,.03503,1.38624,.020880001,1.11136,.03427,1.17972,.97386003,.12379,.05883,-.17505001,-.14120001,.23457,.98521,.051380001
259700,Bloomfield College,7003,34013,227,1.2731301,.0502,.76782,.071539998,1.45208,.04527,.80267,.081900001,1.30597,.81445998,.025149999,.057259999,-.11188,.01448,.33858001,.97693002,.027480001
259800,Caldwell University,7006,34013,215.6666666666667,1.68116,.043200001,1.3879499,.072729997,1.79467,.02933,1.4826699,.059599999,1.72245,1.34826,.02397,-.029440001,-.041919999,-.099689998,.40421,.9982,.051430002
259900,Centenary University,7840,34041,132.6666666666667,1.65909,.040860001,1.45415,.05954,1.77723,.0275,1.5197001,.050469998,1.70295,1.49791,.02575,.029209999,-.043620002,-.01455,.39423999,.99748999,.051959999
260000,Saint Elizabeth University,7960,34027,118.6666666666667,1.47474,.07017,,,1.64562,.06019,,,1.53778,,.040989999,,-.070129998,,.48368999,.99789,.035130002
260100,Cumberland County College,8362,34011,515.3333333333334,1.21495,.028139999,.94281,.03819,1.44437,.021330001,1.0454299,.037549999,1.2463,.95809001,.02516,.01595,-.15893,-.091159999,.24379,.99329001,.051819999
260300,Drew University,7940,34027,339.6666666666667,1.80591,.02846,1.43119,.052820001,1.85378,.01922,1.50318,.04682,1.79764,1.47041,-.0046000001,.02667,-.031230001,-.022290001,.38135001,.99840999,.095059998
260700,Fairleigh Dickinson University-Metropolitan Campus,7666,34003,780.6666666666666,1.6433001,.0319,1.30209,.045869999,1.7989,.017969999,1.4711,.035089999,1.7150199,1.3582799,.041820001,.041370001,-.048909999,-.083059996,.32712999,.99204999,.0517
260800,Georgian Court University,8701,34029,152.3333333333333,1.5302401,.05903,1.26691,.081409998,1.73765,.03717,1.34692,.067879997,1.62289,1.31151,.057089999,.034010001,-.070710003,-.027000001,.31557,.97459,.056299999
260900,Rowan University,8028,34015,1203.333333333333,1.59157,.02028,1.39821,.0232,1.80493,.01004,1.51153,.0187,1.69276,1.44294,.059769999,.03101,-.066270001,-.047529999,.22487,.98537999,.059319999
261000,Felician University,7644,34003,149.6666666666667,1.6136301,.065870002,,,1.7598701,.0425,,,1.65702,,.02619,,-.062070001,,.35109001,.98154998,.032740001
